title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
From the Undertow,Tony Banks,USUK,https://www.youtube.com/watch?v=13j2SCYW73E,https://open.spotify.com/track/7pAQ3mNaNWjd0DbxpjIzzp,,32041.0,347.0,,,,,,,,,,,,
For a While,Tony Banks,USUK,https://www.youtube.com/watch?v=2xKuM8mN1A4,https://open.spotify.com/track/2xiKOBg4ZNB7Ca8pn2Um8m,,3340.0,232.0,,,,,,,,,,,,
Lucky Me,Tony Banks,USUK,https://www.youtube.com/watch?v=JXb1qlfH1KQ,https://open.spotify.com/track/5jX1yQqS2WWBIif7B5tGtx,,62963.0,595.0,,,,,,,,,,,,
You,Tony Banks,USUK,https://www.youtube.com/watch?v=a3xpfKcDb_0,https://open.spotify.com/track/4mMBPTnzRmw4OIcU2W46RH,,8753.0,85.0,,,,,,,,,,,,
The Lie,Tony Banks,USUK,https://www.youtube.com/watch?v=hKm6oOVtcmg,https://open.spotify.com/track/59qSCbaL7fJaZW8rlr7C0U,,33222.0,294.0,,,,,,,,,,,,
After the Lie,Tony Banks,USUK,https://www.youtube.com/watch?v=rq4c-xROBzU,https://open.spotify.com/track/0nFLhBFTZOWniHeyVURkFM,,34870.0,317.0,,,,,,,,,,,,
Forever Morning,Tony Banks,USUK,https://www.youtube.com/watch?v=81O2ZMaAhlw,https://open.spotify.com/track/0uwDjCHJM8z9pfn1kBYgp2,,9189.0,90.0,,,,,,,,,,,,
Earthlight,Tony Banks,USUK,,,,,,,,,,,,,,,,,
A Curious Feeling,Tony Banks,USUK,https://www.youtube.com/watch?v=30NjNvibxXU,https://open.spotify.com/track/26CNSBreUkrEQXrJ4J5rHj,,26480.0,257.0,,,,,,,,,,,,
Neap Tide,Tony Banks,USUK,,,,,,,,,,,,,,,,,
Spring Tide,Tony Banks,USUK,,,,,,,,,,,,,,,,,
The Spirit of Gravity,Tony Banks,USUK,,,,,,,,,,,,,,,,,
Black Down,Tony Banks,USUK,,,,,,,,,,,,,,,,,
This Is Love,Tony Banks,USUK,https://www.youtube.com/watch?v=7PCC0Wj0Gmc,https://open.spotify.com/track/4vlDVw5BZC1E9o9lj2T62Z,,161832.0,611.0,,,,,,,,,,,,
Angel Face,Tony Banks,USUK,https://www.youtube.com/watch?v=McyKfie7LfI,https://open.spotify.com/track/3V3XbbBYzDlFr43nkYMSLJ,,29770.0,315.0,,,,,,,,,,,,
The Ram,Tony Banks,USUK,,,,,,,,,,,,,,,,,
The Gateway,Tony Banks,USUK,,,,,,,,,,,,,,,,,
Red Day on Blue Street,Tony Banks,USUK,https://www.youtube.com/watch?v=jlnr4tFHby0,https://open.spotify.com/track/05tQzBVRlHJPihSfQsh7Bg,,1879.0,44.0,,,,,,,,,,,,
In the Dark,Tony Banks,USUK,https://www.youtube.com/watch?v=zOhJHc0rjUY,https://open.spotify.com/track/2iSaRo99G8UwOWswDLKv5Q,,5154.0,37.0,,,,,,,,,,,,
Somebody Else's Dream,Tony Banks,USUK,https://www.youtube.com/watch?v=nR1hp_i0dvI,https://open.spotify.com/track/3YPjlbGgZ1Hgq5KVwICCso,,11141.0,87.0,,,,,,,,,,,,
The Waters of Lethe,Tony Banks,USUK,https://www.youtube.com/watch?v=YodZTocomjo,https://open.spotify.com/track/0x24mXZ8CLpVAL5y4gdekq,,18361.0,225.0,,,,,,,,,,,,
And the Wheels Keep Turning,Tony Banks,USUK,https://www.youtube.com/watch?v=C_1ICEVr77c,https://open.spotify.com/track/26wShibtDDdSQNWKKnOCu8,,26666.0,226.0,,,,,,,,,,,,
Water Out of Wine,Tony Banks,USUK,https://www.youtube.com/watch?v=6PNumqne2tw,https://open.spotify.com/track/0aOzhTIgaH8GkNZ0isBuAu,,13142.0,120.0,,,,,,,,,,,,
I Wanna Change the Score,Tony Banks,USUK,https://www.youtube.com/watch?v=1et-nJ7O1_c,https://open.spotify.com/track/6e3qbXp4vRjbiRExWKx2Qs,,15352.0,123.0,,,,,,,,,,,,
Man of Spells,Tony Banks,USUK,https://www.youtube.com/watch?v=p6eYxvrCf4I,https://open.spotify.com/track/59LHwMIllXTiEnpGtpRxLh,,13718.0,86.0,,,,,,,,,,,,
By You,Tony Banks,USUK,https://www.youtube.com/watch?v=Xi71PxqgA64,https://open.spotify.com/track/4dZTIuYxgJQs0R2sMHN589,,15208.0,141.0,,,,,,,,,,,,
Still It Takes Me by Surprise,Tony Banks,USUK,https://www.youtube.com/watch?v=VR2hm9EJTWo,https://open.spotify.com/track/01lqGeKnHAclwCEBsR3Rle,,30350.0,340.0,,,,,,,,,,,,
The Gift,Tony Banks,USUK,https://www.youtube.com/watch?v=2VqocdyhS98,https://open.spotify.com/track/2cshZJcB6hQFQRtg5SMUwz,,8965.0,77.0,,,,,,,,,,,,
Another Murder of a Day,Tony Banks,USUK,https://www.youtube.com/watch?v=mvfFsGUyTxs,https://open.spotify.com/track/6k3Ui7tCdbsBd3sIC4BV5Y,,32160.0,419.0,,,,,,,,,,,,
At the Edge of Night,Tony Banks,USUK,https://www.youtube.com/watch?v=EA2O8wINgPU,https://open.spotify.com/track/1HF4nDfmRMGXmRTwHEuqRl,,24574.0,156.0,,,,,,,,,,,,
Charm,Tony Banks,USUK,https://www.youtube.com/watch?v=fGS9xzyp9go,https://open.spotify.com/track/2hHR1GWYxofBLtaVarDM3j,,63021.0,519.0,,,,,,,,,,,,
Moving Under,Tony Banks,USUK,https://www.youtube.com/watch?v=alzn6ojCpb0,https://open.spotify.com/track/4s7xIWos5GGZA38O9EUP47,,14148.0,94.0,,,,,,,,,,,,
