title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
The First Rebreather,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Folklore,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Second Brightest Star,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Uncle Jack,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Evening Star,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Master James of St George,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Judas Unrepentant,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Victorian Brickwork,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Underfall Yard,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Last Train,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Summoned By Bells,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Wassail,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Winchester from St Giles' Hill,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Perfect Cosmic Storm,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Winchester Diver,Big Big Train,USUK,,,,,,,,,,,,,,,,,
A Boy in Darkness,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Upton Heath,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Summer's Lease,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Transit Of Venus Across The Sun,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Pick Up If You're There,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Hedgerow,Big Big Train,USUK,,,,,,,,,,,,,,,,,
London Plane,Big Big Train,USUK,,,,,,,,,,,,,,,,,
East Coast Racer,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Swan Hunter,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Along The Ridgeway,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Salisbury Giant,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Hope This Finds You,Big Big Train,USUK,,,,,,,,,,,,,,,,,
On the Racing Line,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Alive,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Worked Out,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Leopards,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Meadowland,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Winkie,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Brave Captain,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Make Some Noise,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Telling The Bees,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Brooklands,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Haymaking,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Keeper of Abbeys,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Curator of Butterflies,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Breathing Space,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Permanent Way,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Ivy Gate,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Novum Organum,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Grimspound,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Florentine,Big Big Train,USUK,,,,,,,,,,,,,,,,,
From the Wide Open Sea,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Theodora in Green and Gold,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Connection Plan,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Made from Sunshine,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Experimental Gentlemen,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Fighter Command,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Skylon,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The gentlemen’s reprise,Big Big Train,USUK,,,,,,,,,,,,,,,,,
"High Tide, Last Stand",Big Big Train,USUK,,,,,,,,,,,,,,,,,
As the Crow Flies,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Seen Better Days,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Wind Distorted Pioneers,Big Big Train,USUK,,,,,,,,,,,,,,,,,
London Stone,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Road Much Further On,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Lanterna,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Strangest Times,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Saltwater falling on uneven ground,Big Big Train,USUK,,,,,,,,,,,,,,,,,
A Mead Hall in Winter,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Edgelands,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Voyager,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Pantheon,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Roman Stone,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Powder Monkey,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Proper Jack Froster,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Capitoline Venus,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Fat Billy Shouts Mine,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Passing Widow,Big Big Train,USUK,,,,,,,,,,,,,,,,,
British Racing Green,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Kingmaker,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Bats in the Belfry,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Terra Australis Incognita,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Big Empty Skies,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Common Ground,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Leaden Stour,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Wide Open Sea,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Brambling,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Apollo,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Ariel,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Homesong,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Lovers,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Head Hit the Pillow,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Brushed Aside,Big Big Train,USUK,,,,,,,,,,,,,,,,,
A Room With No Ceiling,Big Big Train,USUK,,,,,,,,,,,,,,,,,
All The Love We Can Give,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Sky Flying On Fire,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Brooklands sequence,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Edge of the Known World,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Welcome to the Planet,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Dandelion Clock,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Pell Mell,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Headwaters,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Gathering Speed,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Black With Ink,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Landfall,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Dragon Bone Hill,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Expecting Snow,Big Big Train,USUK,,,,,,,,,,,,,,,,,
London Plane sequence,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Albion Perfide,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Master of Time,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Blow the House Down,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Oak and Stone,Big Big Train,USUK,,,,,,,,,,,,,,,,,
A Giddy Thing,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Pretty Mom,Big Big Train,USUK,,,,,,,,,,,,,,,,,
28 Years,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Cloudless and Starry and Still,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Endnotes,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Blue Silver Red,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Lost Rivers Of London,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Out Of It,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Atlantic Cable,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Losing Your Way,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Book of Ingenious Devices,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Reaching For John Dowland,Big Big Train,USUK,,,,,,,,,,,,,,,,,
The Shipping Forecast,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Mudlarks,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Right to the End of the World Tra-La,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Snowfalls,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Fell Asleep,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Brew and Burgh,Big Big Train,USUK,,,,,,,,,,,,,,,,,
Far Distant Thing,Big Big Train,USUK,,,,,,,,,,,,,,,,,
